source_id,vintage,pull_date,file_role,raw_path,status,official_url
dcp_housing_database_project_level,20260501,20260501,archive_json,../../../data_raw/dcp_housing_database_project_level/20260501/housing_project_level_archive.json,already_present,https://www.nyc.gov/assets/planning/json/content/resources/dataset-archives/housing-project-level.json
dcp_housing_database_project_level,20260501,20260501,content_api_json,../../../data_raw/dcp_housing_database_project_level/20260501/housing_project_level_content_api.json,saved_from_content_api,https://apps.nyc.gov/content-api/v1/content/planning/resources/datasets/housing-project-level
dcp_housing_database_project_level,23Q4,2026-09-22,project_level_csv_zip,../../fetch_dcp_housing_database/output/dcp_housing_database_project_level_23Q4_nychousingdb_23q4_csv.zip,checksum_pinned_official_archive,https://s-media.nyc.gov/agencies/dcp/assets/files/zip/data-tools/bytes/housing-database/nychousingdb_23q4_csv.zip
dcp_housing_database_project_level,25Q4,20260501,data_dictionary_xlsx,../../../data_raw/dcp_housing_database_project_level/25Q4/Housing_Database_Data_Dictionary.xlsx,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/excel/data-tools/bytes/Housing_Database_Data_Dictionary.xlsx
dcp_housing_database_project_level,25Q4,20260501,project_level_csv_zip,../../../data_raw/dcp_housing_database_project_level/25Q4/nychdb_25q4_csv.zip,already_present,https://s-media.nyc.gov/agencies/dcp/assets/files/zip/data-tools/bytes/housing-project-level/nychdb_25q4_csv.zip
