Rows: 100107
Columns: 30
Key fields: job_number
Saved-file MD5: db7c3bc1984fcec3e57ff937526ecd77
Rows missing a key field: 0
Repeated keys beyond the first row: 0
source_id | character | nonmissing | 100107 | distinct | 1
release | character | nonmissing | 100107 | distinct | 1
job_number | character | nonmissing | 100107 | distinct | 100107
job_type | character | nonmissing | 100107 | distinct | 3
job_status | character | nonmissing | 100107 | distinct | 6
permit_year | integer | nonmissing | 76733 | distinct | 26 min/median/mean/max 1998/2015/2014.366/2024
completion_year | integer | nonmissing | 60023 | distinct | 15 min/median/mean/max 2010/2016/2016.3/2024
classa_init | numeric | nonmissing | 99379 | distinct | 504 min/median/mean/max 0/1/6.831162/9999
classa_prop | numeric | nonmissing | 100078 | distinct | 602 min/median/mean/max 0/2/12.20952/9999
classa_net | numeric | nonmissing | 99350 | distinct | 579 min/median/mean/max -303/1/5.433347/1313
units_co | numeric | nonmissing | 49855 | distinct | 541 min/median/mean/max 0/2/14.6552/3491
borough_code | character | nonmissing | 100107 | distinct | 5
borough_name | character | nonmissing | 100107 | distinct | 5
bin | character | nonmissing | 100107 | distinct | 81418
bbl | character | nonmissing | 100107 | distinct | 77083
house_number | character | nonmissing | 100107 | distinct | 16725
street_name | character | nonmissing | 100107 | distinct | 5848
address | character | nonmissing | 100107 | distinct | 84004
ownership | character | nonmissing | 100105 | distinct | 26
community_district | integer | nonmissing | 100063 | distinct | 61 min/median/mean/max 101/315/335.3391/595
council_district | integer | nonmissing | 100063 | distinct | 51 min/median/mean/max 1/32/29.97157/51
date_filed | Date | nonmissing | 100107 | distinct | 6224
date_permit | Date | nonmissing | 76752 | distinct | 5838
date_updated | Date | nonmissing | 100107 | distinct | 4112
date_completed | Date | nonmissing | 60023 | distinct | 3593
geom_source | character | nonmissing | 100063 | distinct | 6
dcp_edited | character | nonmissing | 10875 | distinct | 872
version | character | nonmissing | 100107 | distinct | 1
source_raw_path | character | nonmissing | 100107 | distinct | 1
historical_active | logical | nonmissing | 100107 | distinct | 2
