Rows: 861358
Columns: 64
Key fields: bbl
Saved-file MD5: 31632161df12d27e16e277971d6ab2aa
Rows missing a key field: 0
Repeated keys beyond the first row: 0
source_id | character | nonmissing | 861358 | distinct | 1
source_vintage | character | nonmissing | 861358 | distinct | 1
source_raw_path | character | nonmissing | 861358 | distinct | 1
bbl | character | nonmissing | 861358 | distinct | 861358
borough | character | nonmissing | 861358 | distinct | 5
block | character | nonmissing | 861358 | distinct | 13986
lot | character | nonmissing | 861358 | distinct | 2524
address | character | nonmissing | 861358 | distinct | 825586
cd | character | nonmissing | 861358 | distinct | 71
zipcode | character | nonmissing | 861358 | distinct | 191
ct2010 | character | nonmissing | 0 | distinct | 0
cb2010 | character | nonmissing | 0 | distinct | 0
schooldist | character | nonmissing | 861358 | distinct | 33
council | character | nonmissing | 861358 | distinct | 52
zonedist1 | character | nonmissing | 861358 | distinct | 158
zonedist2 | character | nonmissing | 861358 | distinct | 136
zonedist3 | character | nonmissing | 861358 | distinct | 74
zonedist4 | character | nonmissing | 861358 | distinct | 13
overlay1 | character | nonmissing | 861358 | distinct | 11
overlay2 | character | nonmissing | 861358 | distinct | 11
spdist1 | character | nonmissing | 861358 | distinct | 60
spdist2 | character | nonmissing | 861358 | distinct | 11
spdist3 | character | nonmissing | 0 | distinct | 0
ltdheight | character | nonmissing | 0 | distinct | 0
splitzone | character | nonmissing | 861358 | distinct | 3
zonemap | character | nonmissing | 861358 | distinct | 129
zmcode | character | nonmissing | 861358 | distinct | 2
lotarea | character | nonmissing | 861358 | distinct | 27952
unitsres | character | nonmissing | 861358 | distinct | 714
unitstotal | character | nonmissing | 861358 | distinct | 733
comarea | character | nonmissing | 861358 | distinct | 19662
yearbuilt | character | nonmissing | 861358 | distinct | 204
yearalter1 | character | nonmissing | 861358 | distinct | 110
yearalter2 | character | nonmissing | 861358 | distinct | 71
bldgarea | character | nonmissing | 861358 | distinct | 34880
resarea | character | nonmissing | 861358 | distinct | 26420
officearea | character | nonmissing | 861358 | distinct | 7859
retailarea | character | nonmissing | 861358 | distinct | 8091
garagearea | character | nonmissing | 861358 | distinct | 3481
strgearea | character | nonmissing | 861358 | distinct | 4664
factryarea | character | nonmissing | 861358 | distinct | 2493
otherarea | character | nonmissing | 861358 | distinct | 8274
areasource | character | nonmissing | 861358 | distinct | 6
numbldgs | character | nonmissing | 861358 | distinct | 117
numfloors | character | nonmissing | 861358 | distinct | 143
lotfront | character | nonmissing | 861358 | distinct | 14395
lotdepth | character | nonmissing | 861358 | distinct | 15557
bldgfront | character | nonmissing | 861358 | distinct | 4719
bldgdepth | character | nonmissing | 861358 | distinct | 4677
appdate | character | nonmissing | 861358 | distinct | 3462
assessland | character | nonmissing | 861358 | distinct | 62177
assesstot | character | nonmissing | 861358 | distinct | 67159
exempttot | character | nonmissing | 861358 | distinct | 41018
histdist | character | nonmissing | 861358 | distinct | 111
landmark | character | nonmissing | 861358 | distinct | 1043
builtfar | character | nonmissing | 861358 | distinct | 2306
maxallwfar | character | nonmissing | 861358 | distinct | 31
residfar | character | nonmissing | 0 | distinct | 0
commfar | character | nonmissing | 0 | distinct | 0
facilfar | character | nonmissing | 0 | distinct | 0
firm07_flag | character | nonmissing | 0 | distinct | 0
pfirm15_flag | character | nonmissing | 0 | distinct | 0
landuse | character | nonmissing | 861358 | distinct | 12
bldgclass | character | nonmissing | 861358 | distinct | 202
