Rows: 861004
Columns: 64
Key fields: bbl
Saved-file MD5: 13a9e4668382202b852c961d03b6937a
Rows missing a key field: 0
Repeated keys beyond the first row: 0
source_id | character | nonmissing | 861004 | distinct | 1
source_vintage | character | nonmissing | 861004 | distinct | 1
source_raw_path | character | nonmissing | 861004 | distinct | 1
bbl | character | nonmissing | 861004 | distinct | 861004
borough | character | nonmissing | 861004 | distinct | 5
block | character | nonmissing | 861004 | distinct | 13984
lot | character | nonmissing | 861004 | distinct | 2525
address | character | nonmissing | 861004 | distinct | 825486
cd | character | nonmissing | 861004 | distinct | 71
zipcode | character | nonmissing | 861004 | distinct | 191
ct2010 | character | nonmissing | 0 | distinct | 0
cb2010 | character | nonmissing | 0 | distinct | 0
schooldist | character | nonmissing | 861004 | distinct | 33
council | character | nonmissing | 861004 | distinct | 52
zonedist1 | character | nonmissing | 861004 | distinct | 158
zonedist2 | character | nonmissing | 861004 | distinct | 137
zonedist3 | character | nonmissing | 861004 | distinct | 74
zonedist4 | character | nonmissing | 861004 | distinct | 15
overlay1 | character | nonmissing | 861004 | distinct | 11
overlay2 | character | nonmissing | 861004 | distinct | 11
spdist1 | character | nonmissing | 861004 | distinct | 58
spdist2 | character | nonmissing | 861004 | distinct | 8
spdist3 | character | nonmissing | 0 | distinct | 0
ltdheight | character | nonmissing | 861004 | distinct | 3
splitzone | character | nonmissing | 861004 | distinct | 3
zonemap | character | nonmissing | 861004 | distinct | 129
zmcode | character | nonmissing | 861004 | distinct | 2
lotarea | character | nonmissing | 861004 | distinct | 28034
unitsres | character | nonmissing | 861004 | distinct | 716
unitstotal | character | nonmissing | 861004 | distinct | 738
comarea | character | nonmissing | 861004 | distinct | 19769
yearbuilt | character | nonmissing | 861004 | distinct | 205
yearalter1 | character | nonmissing | 861004 | distinct | 111
yearalter2 | character | nonmissing | 861004 | distinct | 71
bldgarea | character | nonmissing | 861004 | distinct | 35027
resarea | character | nonmissing | 861004 | distinct | 26485
officearea | character | nonmissing | 861004 | distinct | 7960
retailarea | character | nonmissing | 861004 | distinct | 8200
garagearea | character | nonmissing | 861004 | distinct | 3536
strgearea | character | nonmissing | 861004 | distinct | 4460
factryarea | character | nonmissing | 861004 | distinct | 2744
otherarea | character | nonmissing | 861004 | distinct | 8336
areasource | character | nonmissing | 861004 | distinct | 6
numbldgs | character | nonmissing | 861004 | distinct | 121
numfloors | character | nonmissing | 861004 | distinct | 143
lotfront | character | nonmissing | 861004 | distinct | 14533
lotdepth | character | nonmissing | 861004 | distinct | 15633
bldgfront | character | nonmissing | 861004 | distinct | 4735
bldgdepth | character | nonmissing | 861004 | distinct | 4711
appdate | character | nonmissing | 861004 | distinct | 3631
assessland | character | nonmissing | 861004 | distinct | 64314
assesstot | character | nonmissing | 861004 | distinct | 72425
exempttot | character | nonmissing | 861004 | distinct | 43279
histdist | character | nonmissing | 861004 | distinct | 116
landmark | character | nonmissing | 861004 | distinct | 1080
builtfar | character | nonmissing | 861004 | distinct | 2249
maxallwfar | character | nonmissing | 861004 | distinct | 31
residfar | character | nonmissing | 0 | distinct | 0
commfar | character | nonmissing | 0 | distinct | 0
facilfar | character | nonmissing | 0 | distinct | 0
firm07_flag | character | nonmissing | 0 | distinct | 0
pfirm15_flag | character | nonmissing | 0 | distinct | 0
landuse | character | nonmissing | 861004 | distinct | 12
bldgclass | character | nonmissing | 861004 | distinct | 200
