Rows: 860315
Columns: 64
Key fields: bbl
Saved-file MD5: 1bda05c18ff4e0ba1910c0b92764e0d9
Rows missing a key field: 0
Repeated keys beyond the first row: 0
source_id | character | nonmissing | 860315 | distinct | 1
source_vintage | character | nonmissing | 860315 | distinct | 1
source_raw_path | character | nonmissing | 860315 | distinct | 1
bbl | character | nonmissing | 860315 | distinct | 860315
borough | character | nonmissing | 860315 | distinct | 5
block | character | nonmissing | 860315 | distinct | 13984
lot | character | nonmissing | 860315 | distinct | 2529
address | character | nonmissing | 860315 | distinct | 825607
cd | character | nonmissing | 860315 | distinct | 71
zipcode | character | nonmissing | 860315 | distinct | 189
ct2010 | character | nonmissing | 860315 | distinct | 1331
cb2010 | character | nonmissing | 860315 | distinct | 348
schooldist | character | nonmissing | 860315 | distinct | 33
council | character | nonmissing | 860315 | distinct | 52
zonedist1 | character | nonmissing | 860315 | distinct | 158
zonedist2 | character | nonmissing | 860315 | distinct | 137
zonedist3 | character | nonmissing | 860315 | distinct | 74
zonedist4 | character | nonmissing | 860315 | distinct | 14
overlay1 | character | nonmissing | 860315 | distinct | 11
overlay2 | character | nonmissing | 860315 | distinct | 11
spdist1 | character | nonmissing | 860315 | distinct | 58
spdist2 | character | nonmissing | 860315 | distinct | 8
spdist3 | character | nonmissing | 0 | distinct | 0
ltdheight | character | nonmissing | 860315 | distinct | 3
splitzone | character | nonmissing | 860315 | distinct | 3
zonemap | character | nonmissing | 860315 | distinct | 129
zmcode | character | nonmissing | 860315 | distinct | 2
lotarea | character | nonmissing | 860315 | distinct | 28144
unitsres | character | nonmissing | 860315 | distinct | 715
unitstotal | character | nonmissing | 860315 | distinct | 736
comarea | character | nonmissing | 860315 | distinct | 19746
yearbuilt | character | nonmissing | 860315 | distinct | 206
yearalter1 | character | nonmissing | 860315 | distinct | 111
yearalter2 | character | nonmissing | 860315 | distinct | 72
bldgarea | character | nonmissing | 860315 | distinct | 34970
resarea | character | nonmissing | 860315 | distinct | 26377
officearea | character | nonmissing | 860315 | distinct | 7951
retailarea | character | nonmissing | 860315 | distinct | 8223
garagearea | character | nonmissing | 860315 | distinct | 3547
strgearea | character | nonmissing | 860315 | distinct | 4455
factryarea | character | nonmissing | 860315 | distinct | 2759
otherarea | character | nonmissing | 860315 | distinct | 8314
areasource | character | nonmissing | 860315 | distinct | 6
numbldgs | character | nonmissing | 860315 | distinct | 122
numfloors | character | nonmissing | 860315 | distinct | 145
lotfront | character | nonmissing | 860315 | distinct | 14562
lotdepth | character | nonmissing | 860315 | distinct | 15644
bldgfront | character | nonmissing | 860315 | distinct | 4764
bldgdepth | character | nonmissing | 860315 | distinct | 4728
appdate | character | nonmissing | 860315 | distinct | 3702
assessland | character | nonmissing | 860315 | distinct | 64709
assesstot | character | nonmissing | 860315 | distinct | 72307
exempttot | character | nonmissing | 860315 | distinct | 44159
histdist | character | nonmissing | 860315 | distinct | 117
landmark | character | nonmissing | 860315 | distinct | 1093
builtfar | character | nonmissing | 860315 | distinct | 2253
maxallwfar | character | nonmissing | 860315 | distinct | 31
residfar | character | nonmissing | 0 | distinct | 0
commfar | character | nonmissing | 0 | distinct | 0
facilfar | character | nonmissing | 0 | distinct | 0
firm07_flag | character | nonmissing | 0 | distinct | 0
pfirm15_flag | character | nonmissing | 0 | distinct | 0
landuse | character | nonmissing | 860315 | distinct | 12
bldgclass | character | nonmissing | 860315 | distinct | 200
