Rows: 859324
Columns: 64
Key fields: bbl
Saved-file MD5: 49888d0274ad96a999d2bbdf7faf5428
Rows missing a key field: 0
Repeated keys beyond the first row: 0
source_id | character | nonmissing | 859324 | distinct | 1
source_vintage | character | nonmissing | 859324 | distinct | 1
source_raw_path | character | nonmissing | 859324 | distinct | 1
bbl | character | nonmissing | 859324 | distinct | 859324
borough | character | nonmissing | 859324 | distinct | 5
block | character | nonmissing | 859324 | distinct | 13983
lot | character | nonmissing | 859324 | distinct | 2529
address | character | nonmissing | 859324 | distinct | 825776
cd | character | nonmissing | 859324 | distinct | 71
zipcode | character | nonmissing | 859324 | distinct | 190
ct2010 | character | nonmissing | 859324 | distinct | 1334
cb2010 | character | nonmissing | 859324 | distinct | 349
schooldist | character | nonmissing | 859324 | distinct | 33
council | character | nonmissing | 859324 | distinct | 53
zonedist1 | character | nonmissing | 859324 | distinct | 160
zonedist2 | character | nonmissing | 859324 | distinct | 138
zonedist3 | character | nonmissing | 859324 | distinct | 75
zonedist4 | character | nonmissing | 859324 | distinct | 16
overlay1 | character | nonmissing | 859324 | distinct | 11
overlay2 | character | nonmissing | 859324 | distinct | 11
spdist1 | character | nonmissing | 859324 | distinct | 61
spdist2 | character | nonmissing | 859324 | distinct | 9
spdist3 | character | nonmissing | 0 | distinct | 0
ltdheight | character | nonmissing | 859324 | distinct | 3
splitzone | character | nonmissing | 859324 | distinct | 3
zonemap | character | nonmissing | 859324 | distinct | 127
zmcode | character | nonmissing | 859324 | distinct | 2
lotarea | character | nonmissing | 859324 | distinct | 28277
unitsres | character | nonmissing | 859324 | distinct | 710
unitstotal | character | nonmissing | 859324 | distinct | 735
comarea | character | nonmissing | 859324 | distinct | 19978
yearbuilt | character | nonmissing | 859324 | distinct | 209
yearalter1 | character | nonmissing | 859324 | distinct | 112
yearalter2 | character | nonmissing | 859324 | distinct | 73
bldgarea | character | nonmissing | 859324 | distinct | 35258
resarea | character | nonmissing | 859324 | distinct | 26633
officearea | character | nonmissing | 859324 | distinct | 8091
retailarea | character | nonmissing | 859324 | distinct | 8376
garagearea | character | nonmissing | 859324 | distinct | 3606
strgearea | character | nonmissing | 859324 | distinct | 4320
factryarea | character | nonmissing | 859324 | distinct | 2837
otherarea | character | nonmissing | 859324 | distinct | 8490
areasource | character | nonmissing | 859324 | distinct | 6
numbldgs | character | nonmissing | 859324 | distinct | 132
numfloors | character | nonmissing | 859324 | distinct | 148
lotfront | character | nonmissing | 859324 | distinct | 14649
lotdepth | character | nonmissing | 859324 | distinct | 15718
bldgfront | character | nonmissing | 859324 | distinct | 4825
bldgdepth | character | nonmissing | 859324 | distinct | 4830
appdate | character | nonmissing | 859324 | distinct | 3892
assessland | character | nonmissing | 859324 | distinct | 64041
assesstot | character | nonmissing | 859324 | distinct | 71727
exempttot | character | nonmissing | 859324 | distinct | 43863
histdist | character | nonmissing | 859324 | distinct | 124
landmark | character | nonmissing | 859324 | distinct | 1124
builtfar | character | nonmissing | 859324 | distinct | 2237
maxallwfar | character | nonmissing | 859324 | distinct | 31
residfar | character | nonmissing | 0 | distinct | 0
commfar | character | nonmissing | 0 | distinct | 0
facilfar | character | nonmissing | 0 | distinct | 0
firm07_flag | character | nonmissing | 0 | distinct | 0
pfirm15_flag | character | nonmissing | 0 | distinct | 0
landuse | character | nonmissing | 859324 | distinct | 12
bldgclass | character | nonmissing | 859324 | distinct | 200
