Rows: 856826
Columns: 64
Key fields: bbl
Saved-file MD5: da3c2944c4a7e02b2b1e6ce8630b2b78
Rows missing a key field: 0
Repeated keys beyond the first row: 0
source_id | character | nonmissing | 856826 | distinct | 1
source_vintage | character | nonmissing | 856826 | distinct | 1
source_raw_path | character | nonmissing | 856826 | distinct | 1
bbl | character | nonmissing | 856826 | distinct | 856826
borough | character | nonmissing | 856826 | distinct | 5
block | character | nonmissing | 856826 | distinct | 13947
lot | character | nonmissing | 856826 | distinct | 2419
address | character | nonmissing | 856401 | distinct | 827747
cd | character | nonmissing | 856826 | distinct | 71
zipcode | character | nonmissing | 856826 | distinct | 215
ct2010 | character | nonmissing | 856803 | distinct | 1334
cb2010 | character | nonmissing | 856803 | distinct | 366
schooldist | character | nonmissing | 856240 | distinct | 32
council | character | nonmissing | 856826 | distinct | 52
zonedist1 | character | nonmissing | 856813 | distinct | 170
zonedist2 | character | nonmissing | 19706 | distinct | 154
zonedist3 | character | nonmissing | 214 | distinct | 71
zonedist4 | character | nonmissing | 13 | distinct | 11
overlay1 | character | nonmissing | 74450 | distinct | 10
overlay2 | character | nonmissing | 175 | distinct | 10
spdist1 | character | nonmissing | 105423 | distinct | 92
spdist2 | character | nonmissing | 299 | distinct | 17
spdist3 | character | nonmissing | 0 | distinct | 0
ltdheight | character | nonmissing | 3047 | distinct | 2
splitzone | character | nonmissing | 856813 | distinct | 2
zonemap | character | nonmissing | 856822 | distinct | 124
zmcode | character | nonmissing | 15619 | distinct | 1
lotarea | character | nonmissing | 856826 | distinct | 29974
unitsres | character | nonmissing | 856826 | distinct | 749
unitstotal | character | nonmissing | 856826 | distinct | 791
comarea | character | nonmissing | 856826 | distinct | 20956
yearbuilt | character | nonmissing | 856826 | distinct | 252
yearalter1 | character | nonmissing | 856826 | distinct | 122
yearalter2 | character | nonmissing | 856826 | distinct | 75
bldgarea | character | nonmissing | 856826 | distinct | 38771
resarea | character | nonmissing | 856826 | distinct | 29320
officearea | character | nonmissing | 856826 | distinct | 9055
retailarea | character | nonmissing | 856826 | distinct | 9791
garagearea | character | nonmissing | 856826 | distinct | 4163
strgearea | character | nonmissing | 856826 | distinct | 3405
factryarea | character | nonmissing | 856826 | distinct | 3030
otherarea | character | nonmissing | 856826 | distinct | 8404
areasource | character | nonmissing | 856473 | distinct | 5
numbldgs | character | nonmissing | 856826 | distinct | 137
numfloors | character | nonmissing | 856826 | distinct | 176
lotfront | character | nonmissing | 856826 | distinct | 15251
lotdepth | character | nonmissing | 856826 | distinct | 16267
bldgfront | character | nonmissing | 856826 | distinct | 5387
bldgdepth | character | nonmissing | 856826 | distinct | 5366
appdate | character | nonmissing | 95481 | distinct | 5835
assessland | character | nonmissing | 856826 | distinct | 15650
assesstot | character | nonmissing | 856826 | distinct | 34464
exempttot | character | nonmissing | 856826 | distinct | 35208
histdist | character | nonmissing | 32489 | distinct | 156
landmark | character | nonmissing | 1448 | distinct | 3
builtfar | character | nonmissing | 856826 | distinct | 2253
maxallwfar | character | nonmissing | 0 | distinct | 0
residfar | character | nonmissing | 856826 | distinct | 20
commfar | character | nonmissing | 856826 | distinct | 16
facilfar | character | nonmissing | 856826 | distinct | 18
firm07_flag | character | nonmissing | 0 | distinct | 0
pfirm15_flag | character | nonmissing | 0 | distinct | 0
landuse | character | nonmissing | 854181 | distinct | 11
bldgclass | character | nonmissing | 856474 | distinct | 211
