Rows: 859464
Columns: 64
Key fields: bbl
Saved-file MD5: 0c95ecafa23d6cc278cfa2d32c9ffc96
Rows missing a key field: 0
Repeated keys beyond the first row: 0
source_id | character | nonmissing | 859464 | distinct | 1
source_vintage | character | nonmissing | 859464 | distinct | 1
source_raw_path | character | nonmissing | 859464 | distinct | 1
bbl | character | nonmissing | 859464 | distinct | 859464
borough | character | nonmissing | 859464 | distinct | 6
block | character | nonmissing | 859464 | distinct | 13984
lot | character | nonmissing | 859464 | distinct | 2535
address | character | nonmissing | 859464 | distinct | 827588
cd | character | nonmissing | 859464 | distinct | 72
zipcode | character | nonmissing | 859464 | distinct | 195
ct2010 | character | nonmissing | 859464 | distinct | 1335
cb2010 | character | nonmissing | 859464 | distinct | 352
schooldist | character | nonmissing | 859464 | distinct | 33
council | character | nonmissing | 859464 | distinct | 52
zonedist1 | character | nonmissing | 859464 | distinct | 162
zonedist2 | character | nonmissing | 859464 | distinct | 140
zonedist3 | character | nonmissing | 859464 | distinct | 75
zonedist4 | character | nonmissing | 859464 | distinct | 16
overlay1 | character | nonmissing | 859464 | distinct | 11
overlay2 | character | nonmissing | 859464 | distinct | 11
spdist1 | character | nonmissing | 859464 | distinct | 66
spdist2 | character | nonmissing | 859464 | distinct | 11
spdist3 | character | nonmissing | 0 | distinct | 0
ltdheight | character | nonmissing | 859464 | distinct | 3
splitzone | character | nonmissing | 859464 | distinct | 3
zonemap | character | nonmissing | 859464 | distinct | 128
zmcode | character | nonmissing | 859464 | distinct | 2
lotarea | character | nonmissing | 859464 | distinct | 28588
unitsres | character | nonmissing | 859464 | distinct | 730
unitstotal | character | nonmissing | 859464 | distinct | 756
comarea | character | nonmissing | 859464 | distinct | 19973
yearbuilt | character | nonmissing | 859464 | distinct | 214
yearalter1 | character | nonmissing | 859464 | distinct | 115
yearalter2 | character | nonmissing | 859464 | distinct | 75
bldgarea | character | nonmissing | 859464 | distinct | 35668
resarea | character | nonmissing | 859464 | distinct | 27252
officearea | character | nonmissing | 859464 | distinct | 8429
retailarea | character | nonmissing | 859464 | distinct | 8870
garagearea | character | nonmissing | 859464 | distinct | 3758
strgearea | character | nonmissing | 859464 | distinct | 3885
factryarea | character | nonmissing | 859464 | distinct | 2969
otherarea | character | nonmissing | 859464 | distinct | 8011
areasource | character | nonmissing | 859464 | distinct | 7
numbldgs | character | nonmissing | 859464 | distinct | 140
numfloors | character | nonmissing | 859464 | distinct | 155
lotfront | character | nonmissing | 859464 | distinct | 14839
lotdepth | character | nonmissing | 859464 | distinct | 15913
bldgfront | character | nonmissing | 859464 | distinct | 4935
bldgdepth | character | nonmissing | 859464 | distinct | 4974
appdate | character | nonmissing | 859464 | distinct | 4436
assessland | character | nonmissing | 859464 | distinct | 62534
assesstot | character | nonmissing | 859464 | distinct | 78675
exempttot | character | nonmissing | 859464 | distinct | 45977
histdist | character | nonmissing | 859464 | distinct | 132
landmark | character | nonmissing | 859464 | distinct | 1085
builtfar | character | nonmissing | 859464 | distinct | 2181
maxallwfar | character | nonmissing | 0 | distinct | 0
residfar | character | nonmissing | 859464 | distinct | 29
commfar | character | nonmissing | 859464 | distinct | 17
facilfar | character | nonmissing | 859464 | distinct | 21
firm07_flag | character | nonmissing | 0 | distinct | 0
pfirm15_flag | character | nonmissing | 0 | distinct | 0
landuse | character | nonmissing | 859464 | distinct | 12
bldgclass | character | nonmissing | 859464 | distinct | 216
