Rows: 859223
Columns: 64
Key fields: bbl
Saved-file MD5: 4a96cfa6030e395bde6e2d23e8239ee9
Rows missing a key field: 0
Repeated keys beyond the first row: 0
source_id | character | nonmissing | 859223 | distinct | 1
source_vintage | character | nonmissing | 859223 | distinct | 1
source_raw_path | character | nonmissing | 859223 | distinct | 1
bbl | character | nonmissing | 859223 | distinct | 859223
borough | character | nonmissing | 859223 | distinct | 5
block | character | nonmissing | 859223 | distinct | 13978
lot | character | nonmissing | 859223 | distinct | 2538
address | character | nonmissing | 859223 | distinct | 827914
cd | character | nonmissing | 859223 | distinct | 71
zipcode | character | nonmissing | 859223 | distinct | 214
ct2010 | character | nonmissing | 859223 | distinct | 1336
cb2010 | character | nonmissing | 859223 | distinct | 353
schooldist | character | nonmissing | 859223 | distinct | 33
council | character | nonmissing | 859223 | distinct | 52
zonedist1 | character | nonmissing | 859223 | distinct | 162
zonedist2 | character | nonmissing | 859223 | distinct | 139
zonedist3 | character | nonmissing | 859223 | distinct | 76
zonedist4 | character | nonmissing | 859223 | distinct | 17
overlay1 | character | nonmissing | 859223 | distinct | 11
overlay2 | character | nonmissing | 859223 | distinct | 11
spdist1 | character | nonmissing | 859223 | distinct | 71
spdist2 | character | nonmissing | 859223 | distinct | 13
spdist3 | character | nonmissing | 859223 | distinct | 2
ltdheight | character | nonmissing | 859223 | distinct | 3
splitzone | character | nonmissing | 859223 | distinct | 3
zonemap | character | nonmissing | 859223 | distinct | 127
zmcode | character | nonmissing | 859223 | distinct | 2
lotarea | character | nonmissing | 859223 | distinct | 28767
unitsres | character | nonmissing | 859223 | distinct | 736
unitstotal | character | nonmissing | 859223 | distinct | 763
comarea | character | nonmissing | 859223 | distinct | 20162
yearbuilt | character | nonmissing | 859223 | distinct | 217
yearalter1 | character | nonmissing | 859223 | distinct | 116
yearalter2 | character | nonmissing | 859223 | distinct | 76
bldgarea | character | nonmissing | 859223 | distinct | 36831
resarea | character | nonmissing | 859223 | distinct | 27704
officearea | character | nonmissing | 859223 | distinct | 8626
retailarea | character | nonmissing | 859223 | distinct | 9167
garagearea | character | nonmissing | 859223 | distinct | 3835
strgearea | character | nonmissing | 859223 | distinct | 3700
factryarea | character | nonmissing | 859223 | distinct | 3108
otherarea | character | nonmissing | 859223 | distinct | 8072
areasource | character | nonmissing | 859223 | distinct | 5
numbldgs | character | nonmissing | 859223 | distinct | 138
numfloors | character | nonmissing | 859223 | distinct | 164
lotfront | character | nonmissing | 859223 | distinct | 14987
lotdepth | character | nonmissing | 859223 | distinct | 16020
bldgfront | character | nonmissing | 859223 | distinct | 5060
bldgdepth | character | nonmissing | 859223 | distinct | 5121
appdate | character | nonmissing | 859223 | distinct | 4782
assessland | character | nonmissing | 859223 | distinct | 60107
assesstot | character | nonmissing | 859223 | distinct | 84196
exempttot | character | nonmissing | 859223 | distinct | 46650
histdist | character | nonmissing | 859223 | distinct | 137
landmark | character | nonmissing | 859223 | distinct | 1265
builtfar | character | nonmissing | 859223 | distinct | 2261
maxallwfar | character | nonmissing | 0 | distinct | 0
residfar | character | nonmissing | 859223 | distinct | 28
commfar | character | nonmissing | 859223 | distinct | 16
facilfar | character | nonmissing | 859223 | distinct | 20
firm07_flag | character | nonmissing | 859223 | distinct | 2
pfirm15_flag | character | nonmissing | 859223 | distinct | 2
landuse | character | nonmissing | 859223 | distinct | 12
bldgclass | character | nonmissing | 859223 | distinct | 218
