file,query,retrieved_on,url,sha256
pluto_26v2.json,1,2026-09-14,https://data.cityofnewyork.us/resource/64uk-42ks.json?%24select=bbl%2Cborough%2Cblock%2Clot%2Caddress%2Clotarea%2Clotfront%2Clotdepth%2Cnumbldgs%2Ccondono%2Cappbbl%2Cappdate%2Csplitzone%2Czonedist1%2Czonedist2%2Cversion&%24where=%28bbl+between+2029230000+and+2029239999%29+or+%28bbl+between+2022600000+and+2022609999%29+or+%28bbl+between+3003880000+and+3003889999%29+or+%28bbl+between+3013060000+and+3013069999%29+or+%28bbl+between+4097950000+and+4097959999%29&%24order=bbl&%24limit=10000,036228d8903724c8a4fc9148a613a8cf66a1245f8ee7f07e8fbf2166687683b6
acris_legals.json,1,2026-09-14,https://data.cityofnewyork.us/resource/8h5j-fqxa.json?%24where=%28%28borough%3D2+and+block%3D2923+and+lot+in+%2827%2C30%2C31%2C35%29%29+or+%28borough%3D2+and+block%3D2260+and+lot+in+%281%2C34%2C38%29%29+or+%28borough%3D3+and+block%3D388+and+lot+in+%2819%2C20%2C21%2C57%29%29+or+%28borough%3D3+and+block%3D1306+and+lot+in+%2820%2C25%2C28%2C30%29%29+or+%28borough%3D4+and+block%3D9795+and+lot+in+%2830%2C65%2C85%2C89%2C94%2C98%2C99%2C1001%2C7501%2C130%29%29%29+and+document_id+%3E%3D+%272020010100000000%27&%24order=document_id%2Cborough%2Cblock%2Clot&%24limit=10000,6a612d863a43d26f824f8753ca0daf860c95dbd76e0f3216a8e405e027dfd66f
acris_master.json,1,2026-09-14,https://data.cityofnewyork.us/resource/bnx9-e6tj.json?%24where=document_id+in+%28%272021041901703001%27%2C%272021041901703002%27%2C%272021041901703003%27%2C%272021091500450001%27%2C%272022020200765001%27%2C%272022020200765002%27%2C%272022032901279001%27%2C%272022110700497001%27%2C%272022110700497002%27%2C%272022110700497003%27%2C%272022110700497004%27%2C%272022110900584001%27%2C%272022121300334001%27%2C%272022121300334002%27%2C%272022122700932001%27%2C%272022122700932002%27%2C%272023010600638001%27%2C%272024040300009001%27%2C%272024040300009011%27%2C%272024040300009012%27%2C%272024040300009013%27%2C%272024050100684001%27%2C%272024070900131001%27%2C%272024070900131002%27%2C%272024070900131003%27%2C%272024071000638001%27%2C%272024071000638002%27%2C%272024071000638003%27%2C%272024071000638004%27%2C%272024071000638005%27%2C%272024071000638006%27%2C%272024071000638007%27%2C%272024080400019001%27%2C%272024080400020001%27%2C%272024081600593001%27%2C%272024081600593002%27%2C%272024101000231001%27%2C%272025020300883001%27%2C%272025020300883002%27%2C%272025030500532001%27%2C%272025030500532002%27%2C%272025030500532003%27%2C%272025030500532004%27%2C%272025032700229001%27%2C%272025032700229002%27%2C%272025041100831001%27%2C%272025041100831002%27%2C%272025041600114001%27%2C%272025041600114002%27%2C%272025041600114003%27%2C%272025041600114004%27%2C%272025041600114005%27%2C%272025041600114006%27%2C%272025041600114007%27%2C%272025041600114008%27%2C%272025042900328001%27%2C%272025042900328002%27%2C%272025042900328004%27%2C%272025042900328005%27%2C%272025042900328006%27%29&%24limit=10000&%24order=document_id,71eadd8d8696db30e89922352288ddee3fa5cb514e348a3f5a1474849a9d5921
acris_master.json,2,2026-09-14,https://data.cityofnewyork.us/resource/bnx9-e6tj.json?%24where=document_id+in+%28%272025042900328007%27%2C%272025042900328008%27%2C%272025042900328009%27%2C%272025042900328010%27%2C%272025071500618001%27%2C%272025080600785001%27%2C%272025082100717001%27%2C%272025082100717002%27%2C%272025082100717003%27%2C%272025082100717004%27%2C%272025082100717005%27%2C%272025082100717007%27%2C%272025082800320001%27%2C%272025102100737001%27%2C%272025120300425001%27%2C%272026012900682001%27%2C%272026022400734001%27%2C%272026030900544001%27%2C%272026030900544002%27%2C%272026031300731001%27%2C%272026031300731002%27%2C%272026041500024001%27%2C%272026041500024002%27%2C%272026042300841001%27%2C%272026042300841002%27%2C%272026060200845001%27%2C%272026060200845002%27%2C%272026060200845003%27%2C%272026060200845004%27%2C%272026060200845005%27%2C%272026060200845006%27%2C%272026060200845007%27%2C%272026060200845008%27%2C%272026060200845009%27%2C%272026060200845012%27%2C%272026061200754001%27%2C%272026061200754002%27%2C%272026061200754003%27%2C%272026061200833001%27%2C%272026070900499001%27%2C%272026070900534001%27%2C%272026070900534002%27%2C%272026081101040001%27%2C%27BK_6720028700057%27%2C%27BK_6820032900177%27%2C%27BK_6840063800328%27%2C%27BK_7020013500069%27%2C%27BK_7020013500071%27%2C%27BK_7120015400653%27%2C%27BK_7120015400751%27%2C%27BK_7240055501946%27%2C%27BK_7240061800163%27%2C%27BK_7240061800166%27%2C%27BK_7240061800169%27%2C%27BK_7240061800172%27%2C%27BK_7240061800175%27%2C%27BK_7240061800178%27%2C%27BK_7240061800184%27%2C%27BK_7240061800190%27%2C%27BK_7240061800193%27%29&%24limit=10000&%24order=document_id,71eadd8d8696db30e89922352288ddee3fa5cb514e348a3f5a1474849a9d5921
acris_master.json,3,2026-09-14,https://data.cityofnewyork.us/resource/bnx9-e6tj.json?%24where=document_id+in+%28%27BK_7240061800196%27%2C%27BK_7240061800200%27%2C%27BK_7240061800205%27%2C%27BK_7240061800209%27%2C%27BK_7240061800217%27%2C%27BK_7240061800221%27%2C%27BK_7240061800225%27%2C%27BK_7240061800227%27%2C%27BK_7240061800233%27%2C%27BK_7240061800243%27%2C%27BK_7240061800247%27%2C%27BK_7240061800259%27%2C%27BK_7240061901565%27%2C%27BK_7240061901574%27%2C%27BK_7240061901583%27%2C%27BK_7520028401377%27%2C%27BK_7520029401171%27%2C%27BK_7620031801624%27%2C%27BK_7730093100716%27%2C%27BK_7820036800635%27%2C%27BK_7820037100477%27%2C%27BK_7840108600090%27%2C%27BK_7920039001004%27%2C%27BK_7920039001009%27%2C%27BK_7930106801210%27%2C%27BK_7930106801216%27%2C%27BK_7940117201538%27%2C%27BK_8120043600855%27%2C%27BK_8120045501005%27%2C%27FT_2020008924502%27%2C%27FT_2080006356908%27%2C%27FT_2120000600312%27%2C%27FT_2130000600313%27%2C%27FT_2150000785715%27%2C%27FT_2210006026321%27%2C%27FT_2240000767024%27%2C%27FT_2250000558725%27%2C%27FT_2290008924629%27%2C%27FT_2320000653632%27%2C%27FT_2320000878532%27%2C%27FT_2320005313732%27%2C%27FT_2320005715832%27%2C%27FT_2320006022232%27%2C%27FT_2330000653633%27%2C%27FT_2380006421638%27%2C%27FT_2390008921939%27%2C%27FT_2400006875640%27%2C%27FT_2440005653944%27%2C%27FT_2460007751946%27%2C%27FT_2510006026251%27%2C%27FT_2520008924652%27%2C%27FT_2540006421254%27%2C%27FT_2560004504556%27%2C%27FT_2700008921970%27%2C%27FT_2720000580972%27%2C%27FT_2740000625374%27%2C%27FT_2740006170574%27%2C%27FT_2750008344875%27%2C%27FT_2760005200476%27%2C%27FT_2790004843779%27%29&%24limit=10000&%24order=document_id,71eadd8d8696db30e89922352288ddee3fa5cb514e348a3f5a1474849a9d5921
acris_master.json,4,2026-09-14,https://data.cityofnewyork.us/resource/bnx9-e6tj.json?%24where=document_id+in+%28%27FT_2840008921984%27%2C%27FT_2910005974391%27%2C%27FT_3350007032435%27%2C%27FT_3370007184537%27%2C%27FT_3740007183274%27%2C%27FT_3760006073276%27%2C%27FT_3760007715176%27%2C%27FT_3950001472995%27%2C%27FT_4380002118138%27%2C%27FT_4500003021250%27%2C%27FT_4550002068655%27%2C%27FT_4560002068656%27%2C%27FT_4820002161582%27%2C%27FT_4830002161583%27%2C%27FT_4840002161584%27%2C%27FT_4860002161586%27%29&%24limit=10000&%24order=document_id,71eadd8d8696db30e89922352288ddee3fa5cb514e348a3f5a1474849a9d5921
