Rows: 1478
Columns: 38
Unique nonmissing key: area_fips, own_code, industry_code, agglvl_code, size_code, year, qtr
Saved-file MD5: 573cb587054cc9f4394b3705bb61a876
area_fips | numeric | nonmissing | 1478 | distinct | 1 min/median/mean/max 36085/36085/36085/36085
own_code | numeric | nonmissing | 1478 | distinct | 5 min/median/mean/max 0/5/4.623139/5
industry_code | character | nonmissing | 1478 | distinct | 1355
agglvl_code | numeric | nonmissing | 1478 | distinct | 9 min/median/mean/max 70/77/76.9276/78
size_code | numeric | nonmissing | 1478 | distinct | 1 min/median/mean/max 0/0/0/0
year | numeric | nonmissing | 1478 | distinct | 1 min/median/mean/max 2022/2022/2022/2022
qtr | character | nonmissing | 1478 | distinct | 1
disclosure_code | character | nonmissing | 643 | distinct | 1
annual_avg_estabs | numeric | nonmissing | 1478 | distinct | 166 min/median/mean/max 0/6/64.09675/10513
annual_avg_emplvl | numeric | nonmissing | 1478 | distinct | 353 min/median/mean/max 0/16.5/689.3315/131109
total_annual_wages | numeric | nonmissing | 1478 | distinct | 536 min/median/mean/max 0/943726.5/42002240/8309653000
taxable_annual_wages | numeric | nonmissing | 1478 | distinct | 496 min/median/mean/max 0/32680/7093022/1266900000
annual_contributions | numeric | nonmissing | 1478 | distinct | 495 min/median/mean/max 0/840/211904.6/37248560
annual_avg_wkly_wage | numeric | nonmissing | 1478 | distinct | 472 min/median/mean/max 0/532.5/680.7977/3919
avg_annual_pay | numeric | nonmissing | 1478 | distinct | 535 min/median/mean/max 0/27682.5/35401.81/203780
lq_disclosure_code | character | nonmissing | 643 | distinct | 1
lq_annual_avg_estabs | numeric | nonmissing | 1478 | distinct | 309 min/median/mean/max 0/0.87/1.396272/24.72
lq_annual_avg_emplvl | numeric | nonmissing | 1478 | distinct | 235 min/median/mean/max 0/0.16/0.7446617/21.44
lq_total_annual_wages | numeric | nonmissing | 1478 | distinct | 242 min/median/mean/max 0/0.14/0.851069/31.45
lq_taxable_annual_wages | numeric | nonmissing | 1478 | distinct | 245 min/median/mean/max 0/0.01/0.6996279/25.55
lq_annual_contributions | numeric | nonmissing | 1478 | distinct | 245 min/median/mean/max 0/0.01/0.6645602/17.2
lq_annual_avg_wkly_wage | numeric | nonmissing | 1478 | distinct | 150 min/median/mean/max 0/0.64/0.5697632/2.32
lq_avg_annual_pay | numeric | nonmissing | 1478 | distinct | 150 min/median/mean/max 0/0.64/0.5698512/2.32
oty_disclosure_code | character | nonmissing | 814 | distinct | 1
oty_annual_avg_estabs_chg | numeric | nonmissing | 1478 | distinct | 69 min/median/mean/max -12/0/5.29161/422
oty_annual_avg_estabs_pct_chg | numeric | nonmissing | 1478 | distinct | 179 min/median/mean/max -100/0/14.52686/200
oty_annual_avg_emplvl_chg | numeric | nonmissing | 1478 | distinct | 176 min/median/mean/max -297/0/26.76116/5549
oty_annual_avg_emplvl_pct_chg | numeric | nonmissing | 1478 | distinct | 292 min/median/mean/max -100/0/4.247091/260
oty_total_annual_wages_chg | numeric | nonmissing | 1478 | distinct | 436 min/median/mean/max -17657940/0/3151011/690462400
oty_total_annual_wages_pct_chg | numeric | nonmissing | 1478 | distinct | 317 min/median/mean/max -97.2/0/6.672801/272.5
oty_taxable_annual_wages_chg | numeric | nonmissing | 1478 | distinct | 401 min/median/mean/max -2350856/0/459326.4/84390500
oty_taxable_annual_wages_pct_chg | numeric | nonmissing | 1478 | distinct | 297 min/median/mean/max -76.3/0/5.069553/254.8
oty_annual_contributions_chg | numeric | nonmissing | 1478 | distinct | 401 min/median/mean/max -6916897/0/-34533.52/212098
oty_annual_contributions_pct_chg | numeric | nonmissing | 1478 | distinct | 299 min/median/mean/max -76.2/0/-2.26069/520.1
oty_annual_avg_wkly_wage_chg | numeric | nonmissing | 1478 | distinct | 252 min/median/mean/max -1492/0/17.54398/1244
oty_annual_avg_wkly_wage_pct_chg | numeric | nonmissing | 1478 | distinct | 257 min/median/mean/max -69.2/0/2.212314/136.6
oty_avg_annual_pay_chg | numeric | nonmissing | 1478 | distinct | 433 min/median/mean/max -77556/0/912.8999/64713
oty_avg_annual_pay_pct_chg | numeric | nonmissing | 1478 | distinct | 250 min/median/mean/max -69.2/0/2.215088/136.7
