filename,exact_url,observed_date,row_count,sha256,storage
acris_legals_block5700.json,https://data.cityofnewyork.us/resource/8h5j-fqxa.json?%24where=borough%3D%222%22+and+block%3D%225700%22+and+lot+in+%28%2278%22%2C%2279%22%2C%2288%22%2C%2299%22%29&%24order=document_id%2Clot&%24limit=50000,2026-09-16,93,e25c16d2c52b98346309e161766b6aa7b0afe2475dd594dede54049f992fb76a,original API bytes
acris_master_block5700_since2018.json,https://data.cityofnewyork.us/resource/bnx9-e6tj.json?%24where=document_id+in+%28%222021051200034001%22%2C%222021072001358001%22%2C%222021072001358002%22%2C%222021072001358003%22%2C%222021072001358004%22%2C%222021072001358005%22%2C%222021072001358006%22%2C%222021072001358008%22%2C%222021072001358009%22%2C%222021072001358010%22%2C%222021072001358011%22%2C%222021080500586001%22%2C%222021081101171001%22%2C%222021081101171002%22%2C%222021081101171003%22%2C%222021081101171004%22%2C%222021081101171005%22%2C%222021111200234001%22%2C%222021111200234002%22%2C%222024071600896001%22%2C%222024071600896002%22%2C%222024071600896003%22%2C%222024071600896004%22%2C%222025052300873001%22%2C%222025052300873002%22%2C%222025052900247001%22%2C%222025052900247002%22%2C%222025061100153001%22%2C%222025061100153002%22%2C%222025061100153003%22%2C%222025061100153004%22%2C%222025061100153005%22%2C%222025061100153006%22%2C%222025061100153008%22%2C%222025111701143001%22%2C%222026071500691001%22%2C%222026071500691002%22%2C%222026071500691003%22%2C%222026071500691004%22%2C%222026071500691005%22%2C%222026071500691006%22%2C%222026071500691007%22%2C%222026071500691010%22%29&%24order=document_id&%24limit=500,2026-09-16,45,894e2238e830a2ecab45bf4fe88e1dbbc6a22dd73933704833da0c6818dc25e1,original API bytes
acris_legals_block2457.json,https://data.cityofnewyork.us/resource/8h5j-fqxa.json?%24where=borough%3D%223%22+and+block%3D%222457%22+and+lot%3D%2234%22&%24order=document_id%2Clot&%24limit=50000,2026-09-16,93,54feafdcf44e2e38ea27f2bb2449e66c4070dd5a49358da57e2a99710deb8f88,original API bytes
acris_master_block2457_since2018.json,https://data.cityofnewyork.us/resource/bnx9-e6tj.json?%24where=document_id+in+%28%222018042700576001%22%2C%222018050100406001%22%2C%222018120400327001%22%2C%222019012301217001%22%2C%222019070101198001%22%2C%222019070101198002%22%2C%222019070101198003%22%2C%222019070101198005%22%2C%222019070101198006%22%2C%222019070101198007%22%2C%222019073100535001%22%2C%222019100200500001%22%2C%222019111100350001%22%2C%222019111100350002%22%2C%222019111100350004%22%2C%222019111100350005%22%2C%222019111100350007%22%2C%222019111100350008%22%2C%222022112100211001%22%2C%222022112100480001%22%2C%222025042100708001%22%2C%222025101600646001%22%2C%222025120200300001%22%2C%222025121500836001%22%2C%222026012300399001%22%2C%222026012300399002%22%2C%222026012300399003%22%2C%222026012300399004%22%2C%222026012300399005%22%2C%222026012300399006%22%2C%222026012300399007%22%2C%222026012300399008%22%2C%222026012300399009%22%2C%222026012300399010%22%2C%222026012300399011%22%2C%222026060100033001%22%2C%222026060100033002%22%2C%222026060100033003%22%2C%222026060100033004%22%29&%24order=document_id&%24limit=500,2026-09-16,39,e9a79593b7780bb3c9f2447a28f6d4ce4dcfcec8898b41c53d1a9adafd8e78b9,original API bytes
acris_legals_block3068.json,https://data.cityofnewyork.us/resource/8h5j-fqxa.json?%24where=borough%3D%222%22+and+block%3D%223068%22+and+lot+in+%28%2287%22%2C%2288%22%2C%2289%22%2C%2290%22%29&%24order=document_id%2Clot&%24limit=50000,2026-09-16,147,46213796edc796bb51992aa820347183881d636d84028668a79fc411f899d091,original API bytes
acris_master_block3068_since2018.json,https://data.cityofnewyork.us/resource/bnx9-e6tj.json?%24where=document_id+in+%28%222019100700301001%22%2C%222019100700301002%22%2C%222021042300036001%22%2C%222022071400799001%22%2C%222022071400799002%22%2C%222024012400686001%22%2C%222024051300575001%22%2C%222025041400115001%22%2C%222025091900404001%22%2C%222025100100519001%22%2C%222025100800372001%22%2C%222025111201087001%22%2C%222025111201097001%22%2C%222025111300218001%22%2C%222025111800869001%22%2C%222025111800870001%22%2C%222025111900220001%22%2C%222025111900220002%22%2C%222025111900220003%22%2C%222025111900220004%22%2C%222025112000212001%22%2C%222025112100418001%22%2C%222025112100418002%22%2C%222025112100418003%22%2C%222025112100418004%22%2C%222025112100418005%22%2C%222025112100418006%22%2C%222025120400547001%22%2C%222025120800043001%22%2C%222026020200486001%22%2C%222026020200486002%22%2C%222026020200486003%22%2C%222026020200486004%22%2C%222026020500129001%22%2C%222026022400386001%22%2C%222026071500751001%22%2C%222026071500751002%22%2C%222026071500751003%22%29&%24order=document_id&%24limit=500,2026-09-16,38,f7092e29aad4ba5b284e45a572ee9ae755a477f71fd18966aa10dee2659130e2,original API bytes
acris_candidate_parties_round3.json,https://data.cityofnewyork.us/resource/636b-3b5g.json?%24where=document_id+in+%28%222025112100418002%22%2C%222025112100418005%22%2C%222025112100418006%22%2C%222026020500129001%22%2C%222025101600646001%22%2C%222025120200300001%22%2C%222025121500836001%22%2C%222021081101171004%22%2C%222021081101171005%22%2C%222025052300873002%22%2C%222025111701143001%22%2C%222026071500691001%22%2C%222026071500691002%22%2C%222026071500691003%22%29&%24order=document_id%2Cparty_type%2Cname&%24limit=500,2026-09-16,32,04dd2d67fec1abedb2a1f4b1604fcdc0a04cde46508e7956b99c08f589fe2285,original API bytes
acris_candidate_legals_round3.json,https://data.cityofnewyork.us/resource/8h5j-fqxa.json?%24where=document_id+in+%28%222025112100418002%22%2C%222025112100418005%22%2C%222025112100418006%22%2C%222026020500129001%22%2C%222025101600646001%22%2C%222025120200300001%22%2C%222025121500836001%22%2C%222021081101171004%22%2C%222021081101171005%22%2C%222025052300873002%22%2C%222025111701143001%22%2C%222026071500691001%22%2C%222026071500691002%22%2C%222026071500691003%22%29&%24order=document_id%2Cborough%2Cblock%2Clot&%24limit=500,2026-09-16,38,62c18eb9f7bc3f0cf8a8dfa880e260e3297903ae43dcdf8d38cfc44141dc0217,original API bytes
