Rows: 858370
Columns: 64
Key fields: bbl
Saved-file MD5: 23964f8286442fb2b37b3cdfd11b216f
Rows missing a key field: 0
Repeated keys beyond the first row: 0
source_id | character | nonmissing | 858370 | distinct | 1
source_vintage | character | nonmissing | 858370 | distinct | 1
source_raw_path | character | nonmissing | 858370 | distinct | 1
bbl | character | nonmissing | 858370 | distinct | 858370
borough | character | nonmissing | 858370 | distinct | 5
block | character | nonmissing | 858370 | distinct | 13978
lot | character | nonmissing | 858370 | distinct | 2537
address | character | nonmissing | 858370 | distinct | 827561
cd | character | nonmissing | 858370 | distinct | 71
zipcode | character | nonmissing | 858370 | distinct | 197
ct2010 | character | nonmissing | 858370 | distinct | 1776
cb2010 | character | nonmissing | 858370 | distinct | 356
schooldist | character | nonmissing | 858370 | distinct | 33
council | character | nonmissing | 858370 | distinct | 52
zonedist1 | character | nonmissing | 858370 | distinct | 162
zonedist2 | character | nonmissing | 858370 | distinct | 139
zonedist3 | character | nonmissing | 858370 | distinct | 75
zonedist4 | character | nonmissing | 858370 | distinct | 17
overlay1 | character | nonmissing | 858370 | distinct | 11
overlay2 | character | nonmissing | 858370 | distinct | 11
spdist1 | character | nonmissing | 858370 | distinct | 69
spdist2 | character | nonmissing | 858370 | distinct | 13
spdist3 | character | nonmissing | 858370 | distinct | 2
ltdheight | character | nonmissing | 858370 | distinct | 3
splitzone | character | nonmissing | 858370 | distinct | 3
zonemap | character | nonmissing | 858370 | distinct | 128
zmcode | character | nonmissing | 858370 | distinct | 2
lotarea | character | nonmissing | 858370 | distinct | 28665
unitsres | character | nonmissing | 858370 | distinct | 730
unitstotal | character | nonmissing | 858370 | distinct | 760
comarea | character | nonmissing | 858370 | distinct | 20069
yearbuilt | character | nonmissing | 858370 | distinct | 215
yearalter1 | character | nonmissing | 858370 | distinct | 115
yearalter2 | character | nonmissing | 858370 | distinct | 76
bldgarea | character | nonmissing | 858370 | distinct | 36483
resarea | character | nonmissing | 858370 | distinct | 27444
officearea | character | nonmissing | 858370 | distinct | 8524
retailarea | character | nonmissing | 858370 | distinct | 9047
garagearea | character | nonmissing | 858370 | distinct | 3792
strgearea | character | nonmissing | 858370 | distinct | 3790
factryarea | character | nonmissing | 858370 | distinct | 3052
otherarea | character | nonmissing | 858370 | distinct | 8047
areasource | character | nonmissing | 858370 | distinct | 5
numbldgs | character | nonmissing | 858370 | distinct | 138
numfloors | character | nonmissing | 858370 | distinct | 220
lotfront | character | nonmissing | 858370 | distinct | 15901
lotdepth | character | nonmissing | 858370 | distinct | 16979
bldgfront | character | nonmissing | 858370 | distinct | 5639
bldgdepth | character | nonmissing | 858370 | distinct | 5714
appdate | character | nonmissing | 858370 | distinct | 6352
assessland | character | nonmissing | 858370 | distinct | 87563
assesstot | character | nonmissing | 858370 | distinct | 105111
exempttot | character | nonmissing | 858370 | distinct | 57284
histdist | character | nonmissing | 858370 | distinct | 136
landmark | character | nonmissing | 858370 | distinct | 1224
builtfar | character | nonmissing | 858370 | distinct | 2339
maxallwfar | character | nonmissing | 0 | distinct | 0
residfar | character | nonmissing | 858370 | distinct | 42
commfar | character | nonmissing | 858370 | distinct | 28
facilfar | character | nonmissing | 858370 | distinct | 35
firm07_flag | character | nonmissing | 0 | distinct | 0
pfirm15_flag | character | nonmissing | 0 | distinct | 0
landuse | character | nonmissing | 858370 | distinct | 21
bldgclass | character | nonmissing | 858370 | distinct | 218
